"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073"
"id","Geographic Area Name","Total","Total!!Hispanic or Latino","Total!!Not Hispanic or Latino","Total!!Not Hispanic or Latino!!Population of one race","Total!!Not Hispanic or Latino!!Population of one race!!White alone","Total!!Not Hispanic or Latino!!Population of one race!!Black or African American alone","Total!!Not Hispanic or Latino!!Population of one race!!American Indian and Alaska Native alone","Total!!Not Hispanic or Latino!!Population of one race!!Asian alone","Total!!Not Hispanic or Latino!!Population of one race!!Native Hawaiian and Other Pacific Islander alone","Total!!Not Hispanic or Latino!!Population of one race!!Some Other Race alone","Total!!Not Hispanic or Latino!!Two or More Races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Black or African American","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!White; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Black or African American; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of two races!!Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; American Indian and Alaska Native","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Black or African American; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!White; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of three races!!Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Asian","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; American Indian and Alaska Native; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Black or African American; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!White; Asian; Native Hawaiian and Other Pacific Islander, Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of four races!!American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Asian; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; Black or African American; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!White; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of five races!!Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race","Total!!Not Hispanic or Latino!!Two or More Races!!Population of six races","Total!!Not Hispanic or Latino!!Two or More Races!!Population of six races!!White; Black or African American; American Indian and Alaska Native; Asian; Native Hawaiian and Other Pacific Islander; Some Other Race"
"7000000US37001000001","Voting District 01, Alamance County, North Carolina","3686","79","3607","3588","3309","257","8","8","1","5","19","18","3","9","0","4","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000002","Voting District 02, Alamance County, North Carolina","3483","40","3443","3428","3321","81","17","9","0","0","15","15","3","8","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000004","Voting District 04, Alamance County, North Carolina","4194","88","4106","4083","3642","420","9","11","1","0","23","22","5","14","1","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000005","Voting District 05, Alamance County, North Carolina","2681","48","2633","2621","2455","152","6","6","0","2","12","11","4","5","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000007","Voting District 07, Alamance County, North Carolina","3307","104","3203","3187","3011","149","12","15","0","0","16","16","3","7","2","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000011","Voting District 11, Alamance County, North Carolina","3476","220","3256","3225","1836","1342","43","4","0","0","31","27","13","6","1","0","1","4","0","0","1","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000013","Voting District 13, Alamance County, North Carolina","4070","521","3549","3524","2311","1178","13","22","0","0","25","25","6","14","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000035","Voting District 035, Alamance County, North Carolina","5660","166","5494","5436","4927","421","16","62","0","10","58","53","11","8","27","2","0","1","2","1","1","0","0","0","0","0","0","5","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100003C","Voting District 03C, Alamance County, North Carolina","2153","44","2109","2093","1884","148","1","57","0","3","16","14","5","4","3","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100003N","Voting District 03N, Alamance County, North Carolina","4955","96","4859","4813","4378","350","1","77","3","4","46","44","8","3","21","2","1","7","0","0","0","0","0","0","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100003S","Voting District 03S, Alamance County, North Carolina","5580","260","5320","5255","4240","729","8","265","3","10","65","60","20","7","15","3","1","9","1","2","1","1","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100003W","Voting District 03W, Alamance County, North Carolina","2408","72","2336","2319","2080","198","8","28","2","3","17","15","3","6","3","1","1","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000063","Voting District 063, Alamance County, North Carolina","3498","940","2558","2541","1449","1037","15","35","1","4","17","16","5","4","1","0","1","2","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000064","Voting District 064, Alamance County, North Carolina","4345","626","3719","3696","3126","476","13","81","0","0","23","20","4","4","6","0","1","3","1","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100006E","Voting District 06E, Alamance County, North Carolina","2371","196","2175","2147","1542","578","13","11","0","3","28","23","6","5","3","0","0","7","0","0","0","0","0","0","1","1","0","5","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100006N","Voting District 06N, Alamance County, North Carolina","3167","623","2544","2526","1450","1027","18","29","0","2","18","14","3","3","2","0","0","3","1","0","0","0","0","0","0","2","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100006S","Voting District 06S, Alamance County, North Carolina","3130","186","2944","2920","2368","469","17","66","0","0","24","22","5","7","2","0","1","5","1","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100006W","Voting District 06W, Alamance County, North Carolina","1505","211","1294","1273","899","338","4","32","0","0","21","21","6","7","0","2","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100008N","Voting District 08N, Alamance County, North Carolina","3118","233","2885","2866","2590","255","11","7","1","2","19","18","4","11","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100008S","Voting District 08S, Alamance County, North Carolina","1694","52","1642","1618","1541","70","4","3","0","0","24","21","4","12","0","0","1","2","0","0","0","0","0","0","1","1","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100009N","Voting District 09N, Alamance County, North Carolina","1834","59","1775","1755","1414","329","4","8","0","0","20","20","7","7","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100009S","Voting District 09S, Alamance County, North Carolina","4661","386","4275","4240","3664","519","33","18","1","5","35","32","6","10","4","2","0","6","0","0","2","0","0","0","1","1","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000103","Voting District 103, Alamance County, North Carolina","3146","335","2811","2792","2486","267","8","25","1","5","19","19","5","5","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100010N","Voting District 10N, Alamance County, North Carolina","3292","137","3155","3126","2586","503","12","17","1","7","29","26","5","11","2","1","1","6","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100010S","Voting District 10S, Alamance County, North Carolina","5931","249","5682","5607","4202","1310","18","68","5","4","75","68","24","22","11","0","1","4","2","0","1","0","0","0","0","3","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000124","Voting District 124, Alamance County, North Carolina","1948","145","1803","1785","1481","276","9","14","0","5","18","18","5","8","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000125","Voting District 125, Alamance County, North Carolina","2197","125","2072","2063","1817","201","6","34","0","5","9","8","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000126","Voting District 126, Alamance County, North Carolina","1713","30","1683","1678","1609","50","3","12","1","3","5","4","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000127","Voting District 127, Alamance County, North Carolina","4922","736","4186","4131","1739","2325","10","45","7","5","55","49","15","9","1","1","1","16","2","1","1","0","0","0","1","0","1","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000128","Voting District 128, Alamance County, North Carolina","2757","480","2277","2241","1223","951","11","52","2","2","36","28","7","5","2","1","0","8","2","0","0","0","0","0","0","3","0","7","2","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001000129","Voting District 129, Alamance County, North Carolina","1630","71","1559","1555","1359","141","5","49","1","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100012E","Voting District 12E, Alamance County, North Carolina","2503","622","1881","1856","1085","712","19","38","0","2","25","23","11","7","0","0","3","0","0","1","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100012N","Voting District 12N, Alamance County, North Carolina","4530","823","3707","3671","1162","2457","18","31","1","2","36","30","12","8","1","1","1","5","1","1","0","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100012S","Voting District 12S, Alamance County, North Carolina","1860","423","1437","1413","758","602","17","27","1","8","24","22","3","6","2","0","0","8","1","0","1","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700100012W","Voting District 12W, Alamance County, North Carolina","2156","121","2035","2012","1740","243","6","16","5","2","23","16","2","6","2","0","0","2","0","0","1","0","0","0","0","3","0","7","4","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37001001210","Voting District 1210, Alamance County, North Carolina","2127","145","1982","1968","1404","494","5","60","2","3","14","13","5","2","2","0","1","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700300000E","Voting District E, Alexander County, North Carolina","2567","26","2541","2529","2399","121","3","6","0","0","12","12","3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700300000L","Voting District L, Alexander County, North Carolina","1133","17","1116","1111","1066","33","4","8","0","0","5","5","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700300000M","Voting District M, Alexander County, North Carolina","1973","102","1871","1858","1679","138","6","33","2","0","13","12","1","3","4","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3700300000W","Voting District W, Alexander County, North Carolina","1826","34","1792","1785","1752","10","4","18","0","1","7","7","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000B1","Voting District B1, Alexander County, North Carolina","2871","29","2842","2826","2771","14","11","29","0","1","16","16","3","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000B2","Voting District B2, Alexander County, North Carolina","3528","54","3474","3463","3380","24","7","49","3","0","11","11","2","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000G1","Voting District G1, Alexander County, North Carolina","769","7","762","756","751","5","0","0","0","0","6","6","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000G2","Voting District G2, Alexander County, North Carolina","940","35","905","900","857","39","1","3","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000S1","Voting District S1, Alexander County, North Carolina","2417","172","2245","2230","2153","67","7","3","0","0","15","15","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000S2","Voting District S2, Alexander County, North Carolina","1019","44","975","970","904","61","2","3","0","0","5","5","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000SL","Voting District SL, Alexander County, North Carolina","929","17","912","909","905","1","1","2","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000T1","Voting District T1, Alexander County, North Carolina","2802","108","2694","2684","2053","569","24","32","3","3","10","10","2","6","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000T2","Voting District T2, Alexander County, North Carolina","1758","130","1628","1594","1331","246","5","11","1","0","34","31","3","21","2","0","1","0","0","0","3","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000T3","Voting District T3, Alexander County, North Carolina","1384","23","1361","1350","1293","49","1","7","0","0","11","11","2","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000T4","Voting District T4, Alexander County, North Carolina","1737","52","1685","1670","1418","230","0","21","1","0","15","11","2","5","2","0","0","0","2","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US370030000T5","Voting District T5, Alexander County, North Carolina","1092","46","1046","1044","956","74","2","12","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37005000001","Voting District 01, Alleghany County, North Carolina","1214","32","1182","1174","1163","3","1","6","0","1","8","8","0","5","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37005000002","Voting District 02, Alleghany County, North Carolina","325","33","292","292","288","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
